,Year,Month,Day,District Name,Victims,T,TM,Tm,SLP,STP,H,PP,VV,V,VM,VG,FG,RA,SN,GR,TS,TR,Weekday,Holiday,Yesterday accidents
3069,2017,12,23,8,2,0.3056478405315614,0.4427710843373493,0.22058823529411764,0.0,0.0,0.7849462365591399,0.0,0.7730061349693251,0.4417989417989418,0.362406015037594,0.4144602851323829,0.0,0.0,0.0,0.0,0.0,0.0,2,0,26
3070,2017,12,23,6,2,0.3056478405315614,0.4427710843373493,0.22058823529411764,0.0,0.0,0.7849462365591399,0.0,0.7730061349693251,0.4417989417989418,0.362406015037594,0.4144602851323829,0.0,0.0,0.0,0.0,0.0,0.0,2,0,26
3071,2017,12,23,7,3,0.3056478405315614,0.4427710843373493,0.22058823529411764,0.0,0.0,0.7849462365591399,0.0,0.7730061349693251,0.4417989417989418,0.362406015037594,0.4144602851323829,0.0,0.0,0.0,0.0,0.0,0.0,2,0,26
3072,2017,12,23,4,1,0.3056478405315614,0.4427710843373493,0.22058823529411764,0.0,0.0,0.7849462365591399,0.0,0.7730061349693251,0.4417989417989418,0.362406015037594,0.4144602851323829,0.0,0.0,0.0,0.0,0.0,0.0,2,0,26
3073,2017,12,23,3,1,0.3056478405315614,0.4427710843373493,0.22058823529411764,0.0,0.0,0.7849462365591399,0.0,0.7730061349693251,0.4417989417989418,0.362406015037594,0.4144602851323829,0.0,0.0,0.0,0.0,0.0,0.0,2,0,26
3074,2017,12,24,0,2,0.27906976744186046,0.4518072289156626,0.14705882352941177,0.0,0.0,0.8279569892473119,0.0,0.6319018404907976,0.4894179894179895,0.4180451127819549,0.5091649694501018,0.0,0.0,0.0,0.0,0.0,0.0,3,0,21
3075,2017,12,24,1,4,0.27906976744186046,0.4518072289156626,0.14705882352941177,0.0,0.0,0.8279569892473119,0.0,0.6319018404907976,0.4894179894179895,0.4180451127819549,0.5091649694501018,0.0,0.0,0.0,0.0,0.0,0.0,3,0,21
3076,2017,12,24,4,1,0.27906976744186046,0.4518072289156626,0.14705882352941177,0.0,0.0,0.8279569892473119,0.0,0.6319018404907976,0.4894179894179895,0.4180451127819549,0.5091649694501018,0.0,0.0,0.0,0.0,0.0,0.0,3,0,21
3077,2017,12,24,3,2,0.27906976744186046,0.4518072289156626,0.14705882352941177,0.0,0.0,0.8279569892473119,0.0,0.6319018404907976,0.4894179894179895,0.4180451127819549,0.5091649694501018,0.0,0.0,0.0,0.0,0.0,0.0,3,0,21
3078,2017,12,24,7,3,0.27906976744186046,0.4518072289156626,0.14705882352941177,0.0,0.0,0.8279569892473119,0.0,0.6319018404907976,0.4894179894179895,0.4180451127819549,0.5091649694501018,0.0,0.0,0.0,0.0,0.0,0.0,3,0,21
3079,2017,12,24,8,1,0.27906976744186046,0.4518072289156626,0.14705882352941177,0.0,0.0,0.8279569892473119,0.0,0.6319018404907976,0.4894179894179895,0.4180451127819549,0.5091649694501018,0.0,0.0,0.0,0.0,0.0,0.0,3,0,21
3080,2017,12,24,9,5,0.27906976744186046,0.4518072289156626,0.14705882352941177,0.0,0.0,0.8279569892473119,0.0,0.6319018404907976,0.4894179894179895,0.4180451127819549,0.5091649694501018,0.0,0.0,0.0,0.0,0.0,0.0,3,0,21
3081,2017,12,24,6,1,0.27906976744186046,0.4518072289156626,0.14705882352941177,0.0,0.0,0.8279569892473119,0.0,0.6319018404907976,0.4894179894179895,0.4180451127819549,0.5091649694501018,0.0,0.0,0.0,0.0,0.0,0.0,3,0,21
3082,2017,12,24,2,1,0.27906976744186046,0.4518072289156626,0.14705882352941177,0.0,0.0,0.8279569892473119,0.0,0.6319018404907976,0.4894179894179895,0.4180451127819549,0.5091649694501018,0.0,0.0,0.0,0.0,0.0,0.0,3,0,21
3083,2017,12,25,9,1,0.30232558139534876,0.4728915662650602,0.21691176470588236,0.0,0.0,0.8064516129032259,0.0,0.6503067484662577,0.34391534391534395,0.27518796992481204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20
3084,2017,12,25,7,5,0.30232558139534876,0.4728915662650602,0.21691176470588236,0.0,0.0,0.8064516129032259,0.0,0.6503067484662577,0.34391534391534395,0.27518796992481204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20
3085,2017,12,25,0,1,0.30232558139534876,0.4728915662650602,0.21691176470588236,0.0,0.0,0.8064516129032259,0.0,0.6503067484662577,0.34391534391534395,0.27518796992481204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20
3086,2017,12,25,1,1,0.30232558139534876,0.4728915662650602,0.21691176470588236,0.0,0.0,0.8064516129032259,0.0,0.6503067484662577,0.34391534391534395,0.27518796992481204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20
3087,2017,12,25,3,1,0.30232558139534876,0.4728915662650602,0.21691176470588236,0.0,0.0,0.8064516129032259,0.0,0.6503067484662577,0.34391534391534395,0.27518796992481204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20
3088,2017,12,25,6,1,0.30232558139534876,0.4728915662650602,0.21691176470588236,0.0,0.0,0.8064516129032259,0.0,0.6503067484662577,0.34391534391534395,0.27518796992481204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20
3089,2017,12,26,7,4,0.3056478405315614,0.4518072289156626,0.22058823529411764,0.0,0.0,0.7419354838709677,0.0,0.6134969325153374,0.2830687830687831,0.27518796992481204,0.3584521384928717,0.0,0.0,0.0,0.0,0.0,0.0,5,1,10
3090,2017,12,26,4,2,0.3056478405315614,0.4518072289156626,0.22058823529411764,0.0,0.0,0.7419354838709677,0.0,0.6134969325153374,0.2830687830687831,0.27518796992481204,0.3584521384928717,0.0,0.0,0.0,0.0,0.0,0.0,5,1,10
3091,2017,12,26,3,6,0.3056478405315614,0.4518072289156626,0.22058823529411764,0.0,0.0,0.7419354838709677,0.0,0.6134969325153374,0.2830687830687831,0.27518796992481204,0.3584521384928717,0.0,0.0,0.0,0.0,0.0,0.0,5,1,10
3092,2017,12,26,1,5,0.3056478405315614,0.4518072289156626,0.22058823529411764,0.0,0.0,0.7419354838709677,0.0,0.6134969325153374,0.2830687830687831,0.27518796992481204,0.3584521384928717,0.0,0.0,0.0,0.0,0.0,0.0,5,1,10
3093,2017,12,26,2,3,0.3056478405315614,0.4518072289156626,0.22058823529411764,0.0,0.0,0.7419354838709677,0.0,0.6134969325153374,0.2830687830687831,0.27518796992481204,0.3584521384928717,0.0,0.0,0.0,0.0,0.0,0.0,5,1,10
3094,2017,12,26,9,1,0.3056478405315614,0.4518072289156626,0.22058823529411764,0.0,0.0,0.7419354838709677,0.0,0.6134969325153374,0.2830687830687831,0.27518796992481204,0.3584521384928717,0.0,0.0,0.0,0.0,0.0,0.0,5,1,10
3095,2017,12,26,5,1,0.3056478405315614,0.4518072289156626,0.22058823529411764,0.0,0.0,0.7419354838709677,0.0,0.6134969325153374,0.2830687830687831,0.27518796992481204,0.3584521384928717,0.0,0.0,0.0,0.0,0.0,0.0,5,1,10
3096,2017,12,26,6,2,0.3056478405315614,0.4518072289156626,0.22058823529411764,0.0,0.0,0.7419354838709677,0.0,0.6134969325153374,0.2830687830687831,0.27518796992481204,0.3584521384928717,0.0,0.0,0.0,0.0,0.0,0.0,5,1,10
