Y,M,D,T,TM,Tm,SLP,STP,H,PP,VV,V,VM,VG,FG,RA,SN,GR,TS,TR
2018,6,18,21.9,23.5,20.2,0,0,78,0,0,10.9,25.6,29.1,0,0,0,0,0,0
2018,6,19,22.2,24.7,19.9,0,0,72,0,0,11.1,20.6,25.6,0,0,0,0,0,0
2018,6,20,23.9,26.2,20.1,0,0,69,0,0,5.2,10,0,0,0,0,0,0,0
2018,6,21,24,26.2,20.4,0,0,69,0,0,9.3,22.2,25.9,0,0,0,0,0,0
2018,6,22,24.3,26.2,21.9,0,0,74,0,0,9.3,23,29.4,0,0,0,0,0,0
2018,6,23,23.1,25.2,21.7,0,0,66,0,0,7.6,17.2,21.3,0,0,0,0,0,0
2018,6,24,23.3,25.5,21.4,0,0,62,0,0,7.6,12.2,20.2,0,0,0,0,0,0
2018,6,25,23.4,25.7,21.7,0,0,67,0,0,9.4,20.2,27.4,0,0,0,0,0,0
2018,6,26,24.1,26,21.7,0,0,70,0,0,8.3,14.8,20.2,0,0,0,0,0,0
2018,6,27,25.4,26.2,24.2,0,0,67,0,0,13.3,25.2,38.5,0,0,0,0,0,0
2018,6,28,23.6,26,21.2,0,0,80,1.02,0,11.1,24.1,27.8,0,1,0,0,0,0
2018,6,29,23.9,27,20.9,0,0,77,0,0,9.6,15.7,21.7,0,0,0,0,0,0
2018,6,30,23.3,25.2,21.1,0,0,79,0,0,12.4,20.9,23.3,0,0,0,0,0,0
2018,7,1,24,26.5,21.4,0,0,75,0,0,9.8,17.6,19.8,0,0,0,0,0,0
2018,7,2,24.2,27,22.1,0,0,83,0,0,9.3,21.3,23.7,0,0,0,0,0,0
2018,7,3,25.7,26.6,25.1,0,0,83,0,0,18.5,21.9,27,0,0,0,0,0,0
2018,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,6,24.9,25.6,24.5,0,0,74,0,0,13,18,22.6,0,0,0,0,0,0
2018,7,7,24.4,27.1,22.2,0,0,78,0,0,12.2,27.4,34.3,0,0,0,0,0,0
2018,7,8,25.9,29.5,23.2,0,0,64,0,0,8.3,13.7,19.1,0,0,0,0,0,0
2018,7,9,25.7,29.7,23.2,0,0,74,0,0,12.6,27,40.4,0,0,0,0,0,0
2018,7,10,25.5,27.5,23.2,0,0,71,0,0,12.8,26.7,34.8,0,0,0,0,0,0
2018,7,11,25.4,28.5,23.2,0,0,77,0,0,9.8,18,24.8,0,0,0,0,0,0
2018,7,12,24.6,26.1,22.9,0,0,68,0,0,16.3,28.2,33.2,0,1,0,0,0,0
2018,7,13,24.8,27,23.1,0,0,66,0,0,12.4,24.8,29.1,0,0,0,0,0,0
2018,7,14,26.4,29,22.9,0,0,56,0,0,8.9,20.6,24.1,0,0,0,0,0,0
2018,7,15,26,28.1,22.5,0,0,71,0,0,8.1,15.7,22.2,0,0,0,0,0,0
2018,7,16,24.4,26.6,20.2,0,0,76,9.91,0,11.9,23.3,33.5,0,1,0,0,0,0
2018,7,17,25.4,28.2,22.2,0,0,69,0,0,9.8,14.8,27.8,0,0,0,0,0,0
2018,7,18,25.3,27.6,22.7,0,0,72,0,0,8.5,21.3,25.6,0,0,0,0,0,0
2018,7,19,25.5,28,23.2,0,0,76,0,0,11.1,21.7,28.2,0,0,0,0,0,0
2018,7,20,26.1,28.7,22.7,0,0,70,0,0,9.8,14.8,19.4,0,0,0,0,0,0
2018,7,21,24.5,27.2,23.5,0,0,70,0,0,15.2,30.6,36.3,0,0,0,0,0,0
2018,7,22,22.9,25,20.5,0,0,78,0,0,9.8,21.7,35.6,0,1,0,0,0,0
2018,7,23,24.2,26.6,20.5,0,0,78,3.3,0,14.1,27.8,36.7,0,0,0,0,0,0
2018,7,24,25.2,27,24,0,0,83,0,0,12.6,30.9,35.6,0,0,0,0,0,0
2018,7,25,26.2,29.2,22.5,0,0,61,0,0,9.1,18,21.7,0,0,0,0,0,0
2018,7,26,26.6,28.6,24.9,0,0,59,0,0,12.8,25.9,30.9,0,0,0,0,0,0
2018,7,27,26,28.3,23.5,0,0,72,0,0,13.7,28.2,36.3,0,0,0,0,0,0
2018,7,28,25.7,28.6,23.7,0,0,82,0,0,10.9,23,27.8,0,0,0,0,0,0
2018,7,29,25.6,27.6,23.6,0,0,83,0,0,10.7,26.7,30.6,0,0,0,0,0,0
2018,7,30,26.7,29,24.3,0,0,77,0,0,7.6,13.7,19.8,0,0,0,0,0,0
2018,7,31,27.1,29.7,24.2,0,0,74,0,0,6.7,16.1,19.4,0,0,0,0,0,0
2018,8,1,28,31.1,24.3,0,0,63,0,0,9.6,21.3,27.4,0,0,0,0,0,0
2018,8,2,28.7,30.1,26.6,0,0,61,0,0,9.3,19.4,22.2,0,0,0,0,0,0
2018,8,3,29.6,32.1,27.1,0,0,59,0,0,5.9,13,18,0,0,0,0,0,0
2018,8,4,29.4,31.6,27.2,0,0,64,0,0,6.7,24.8,28.7,0,0,0,0,0,0
2018,8,5,30.1,33.2,27.2,0,0,59,0,0,6.9,13,0,0,0,0,0,0,0
2018,8,6,28.4,31,26.2,0,0,74,0,0,8.1,13.7,19.1,0,0,0,0,0,0
2018,8,7,27.7,28.6,26.2,0,0,81,0,0,12.4,27.4,33.2,0,0,0,0,0,0
2018,8,8,27.6,29.7,25.9,0,0,79,0,0,13.5,23,25.9,0,0,0,0,0,0
2018,8,9,25.9,29.2,22.7,0,0,80,0.51,0,10,20.2,26.7,0,1,0,0,0,0
2018,8,10,24.2,26.7,21.5,0,0,65,2.79,0,11.5,20.6,24.1,0,0,0,0,0,0
2018,8,11,24.8,27,21.9,0,0,67,0,0,9.6,18,21.3,0,0,0,0,0,0
2018,8,12,26.4,28.6,24.3,0,0,75,0,0,14.3,29.4,39.6,0,0,0,0,0,0
2018,8,13,25.2,27.4,24,0,0,72,0,0,15.9,28.3,33.9,0,0,0,0,0,0
2018,8,14,24.4,26,22.6,0,0,74,0,0,13.3,27,35.9,0,1,0,0,0,0
2018,8,15,24.9,26.2,23.4,0,0,73,0,0,12.2,28.3,32,0,0,0,0,0,0
2018,8,16,25.8,27.6,23.9,0,0,74,0,0,11.5,25.6,34.4,0,0,0,0,0,0
2018,8,17,23.6,28.5,19.2,0,0,74,25.91,0,9.8,31.7,59.6,0,1,0,0,0,0
2018,8,18,23.5,26.6,19.9,0,0,63,0,0,8.9,18,22.6,0,0,0,0,0,0
2018,8,19,25.4,28,22.3,0,0,63,0,0,9.3,20.9,28.2,0,0,0,0,0,0
2018,8,20,26.1,28,23.6,0,0,68,0,0,9.3,20.9,26.3,0,0,0,0,0,0
2018,8,21,26.2,28.7,22.7,0,0,66,0,0,10.2,23,27.4,0,0,0,0,0,0
2018,8,22,26.4,30.5,23,0,0,67,0,0,7.4,10.4,0,0,0,0,0,0,0
2018,8,23,26.2,27.7,23.1,0,0,67,0,0,9.3,23.3,27.8,0,0,0,0,0,0
2018,8,24,25.6,28.5,23,0,0,69,0,0,8.5,16.1,20.9,0,0,0,0,0,0
2018,8,25,23.6,25.7,22.2,0,0,69,0,0,13.9,25.9,34.3,0,0,0,0,0,0
2018,8,26,22.7,24,21,0,0,72,0,0,13,28.3,39.3,0,0,0,0,0,0
2018,8,27,24.6,27.1,22,0,0,79,0,0,10.6,20.2,24.4,0,0,0,0,0,0
2018,8,28,25.5,27.5,23.7,0,0,80,0,0,14.4,26.7,41.3,0,0,0,0,0,0
2018,8,29,25.3,27.1,24.1,0,0,80,1.27,0,10,23.3,28.7,0,1,0,0,0,0
2018,8,30,25.1,27.2,22.9,0,0,72,0,0,13.7,28.3,36.7,0,1,0,0,0,0
2018,8,31,22.9,24.9,20.7,0,0,79,15.49,0,13.7,28.2,37.8,0,1,0,0,0,0
2018,9,1,23.5,25,22.5,0,0,72,14.48,0,8.5,17.6,31.3,0,1,0,0,0,0
2018,9,2,24.1,26.2,22,0,0,69,0,0,13.7,25.2,29.1,0,0,0,0,0,0
2018,9,3,24.3,26.5,22.6,0,0,84,0,0,13.1,24.1,30.6,0,0,0,0,0,0
2018,9,4,24.2,26.1,22.7,0,0,82,0,0,15.4,25.9,29.4,0,0,0,0,0,0
2018,9,5,23.9,26,21.4,0,0,79,0,0,12.6,20.9,25.9,0,0,0,0,0,0
2018,9,6,22.7,25.7,19.1,0,0,76,83.82,0,11.1,27.4,34.3,0,1,0,0,0,0
2018,9,7,22.9,25,20.2,0,0,73,2.03,0,12.6,22.2,31.7,0,1,0,0,0,0
2018,9,8,23.7,26.5,20.2,0,0,76,1.27,0,10,16.9,21.7,0,0,0,0,0,0
2018,9,9,24.1,26.7,21.9,0,0,76,0,0,10.4,19.1,23.7,0,0,0,0,0,0
2018,9,10,23,24.5,21.4,0,0,73,0,0,6.5,12.2,18.3,0,0,0,0,0,0
2018,9,11,24.4,28.2,20.6,0,0,0,0,0,9.4,15.2,21.3,0,0,0,0,0,0
2018,9,12,23.4,26.5,20.2,0,0,0,16.51,0,8.7,18,57.6,0,1,0,0,0,0
2018,9,13,23.6,26,20.7,0,0,0,0.25,0,12.8,25.9,33.9,0,0,0,0,0,0
2018,9,14,24.1,26.5,20.9,0,0,0,0,0,9.8,17.6,30.2,0,0,0,0,0,0
2018,9,15,23.2,25.5,22.4,0,0,0,0,0,6.7,11.9,19.1,0,0,0,0,0,0
2018,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,18,23.3,25,22.1,0,0,0,5.08,0,13.1,25.6,29.4,0,0,0,0,0,0
2018,9,19,23.8,26.2,21,0,0,0,0,0,8,15.6,19.8,0,0,0,0,0,0
2018,9,20,26.1,27.2,23.7,0,0,0,0,0,11.9,17.6,23.7,0,0,0,0,0,0
2018,9,21,24.8,27.5,22.2,0,0,0,0,0,10,25.2,27.8,0,0,0,0,0,0
2018,9,22,24.6,26.7,22,0,0,0,0,0,10.4,25.2,30.6,0,0,0,0,0,0
2018,9,23,23.9,25.7,22.2,0,0,0,0,0,7.8,24.1,28.3,0,0,0,0,0,0
2018,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,25,20.9,23.9,18.6,0,0,0,0,0,17.8,47.4,54.3,0,0,0,0,0,0
2018,9,26,21.1,22.2,18.7,0,0,0,0,0,29.1,43.2,50,0,0,0,0,0,0
2018,9,27,19.9,22.7,16.2,0,0,0,0,0,10.4,18.3,21.7,0,0,0,0,0,0
2018,9,28,22.5,26.7,16.8,0,0,0,0,0,9.4,21.7,29.8,0,0,0,0,0,0
2018,9,29,21.6,24.2,19,0,0,0,0,0,12.6,25.2,28.7,0,0,0,0,0,0
2018,9,30,22.7,25.7,19.6,0,0,0,0,0,14.1,24.8,37.8,0,0,0,0,0,0
2018,10,1,20.7,24,18.7,0,0,0,0,0,9.3,17.6,24.1,0,0,0,0,0,0
2018,10,2,19.2,24.2,15.2,0,0,0,0,0,11.9,24.1,30.9,0,0,0,0,0,0
2018,10,3,20,23.7,16.3,0,0,0,0,0,8.5,20.9,27.4,0,0,0,0,0,0
2018,10,4,20,24.5,16.5,0,0,0,0,0,10.4,28.3,35.2,0,0,0,0,0,0
2018,10,5,21.5,23.7,17.7,0,0,0,0,0,10.2,13.7,20.2,0,0,0,0,0,0
2018,10,6,20.6,23.2,17.6,0,0,0,0,0,10.7,27,33.9,0,0,0,0,0,0
2018,10,7,17.9,21.6,14.7,0,0,0,0,0,11.1,29.8,35.6,0,1,0,0,0,0
2018,10,8,16.9,19,15.5,0,0,0,1.78,0,8,16.9,28.7,0,1,0,0,0,0
2018,10,9,19.2,21,17.1,0,0,0,2.29,0,28.7,49.3,60,0,1,0,0,0,0
2018,10,10,18.9,21.1,17,0,0,0,12.19,0,18,38.5,49.3,0,1,0,0,0,0
2018,10,11,20.8,23,17.2,0,0,0,4.57,0,11.9,25.9,34.4,0,0,0,0,0,0
2018,10,12,21.2,23.7,17.9,0,0,0,0,0,6.3,13,20.9,0,0,0,0,0,0
2018,10,13,20.5,21.6,20.1,0,0,0,2.79,0,4.6,6.5,0,0,0,0,0,0,0
2018,10,14,20.7,23.1,19,0,0,0,2.29,0,24.1,47.4,57.6,0,1,0,0,0,0
2018,10,15,19.8,22.5,17.2,0,0,0,0,0,10.7,33.9,41.7,0,0,0,0,0,0
2018,10,16,18.2,21.7,15.5,0,0,0,0,0,9.4,17.6,29.1,0,0,0,0,0,0
2018,10,17,18.2,20.7,16.6,0,0,0,0,0,11.5,29.4,34.8,0,0,0,0,0,0
2018,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,19,20.6,21.7,18.5,0,0,0,0,0,22.2,30.9,42.4,0,1,0,0,0,0
2018,10,20,19.1,21.6,17.2,0,0,0,0,0,10.2,21.9,29.1,0,1,0,0,0,0
2018,10,21,19.9,23,16.2,0,0,0,0,0,9.8,19.8,27.4,0,0,0,0,0,0
2018,10,22,18.6,21.1,16.7,0,0,0,0,0,8.5,20.2,24.8,0,0,0,0,0,0
2018,10,23,18,21.1,15.2,0,0,0,0,0,8,16.9,21.9,0,0,0,0,0,0
2018,10,24,20.1,25.2,16.4,0,0,0,0,0,6.5,13.3,26.7,0,0,0,0,0,0
2018,10,25,18.8,22.2,16.3,0,0,0,0,0,6.5,14.4,18,0,0,0,0,0,0
2018,10,26,17.6,21,13.6,0,0,0,0,0,7.8,14.1,18.3,0,0,0,0,0,0
2018,10,27,14.3,18.7,11.7,0,0,0,2.29,0,7.8,29.8,34.8,0,1,0,0,0,0
2018,10,28,10.3,12.8,8.7,0,0,0,20.57,0,7.6,15.2,28.2,0,1,0,0,0,0
2018,10,29,9.6,13.2,7.9,0,0,0,3.05,0,13,20.6,40.9,0,0,0,0,0,0
2018,10,30,11.7,16.7,6.9,0,0,0,0,0,10,16.9,30.6,0,1,0,0,0,0
2018,10,31,13.6,16.5,11,0,0,0,21.84,0,18.3,38.2,66.1,0,1,0,0,0,0
2018,11,1,12.9,17.1,9.4,0,0,0,31.24,0,9.1,13.7,23.3,0,1,0,0,0,0
2018,11,2,13.6,17.7,10.3,0,0,0,0,0,9.1,13.3,21.3,0,0,0,0,0,0
2018,11,3,14.2,17.7,11,0,0,0,0,0,8.3,15.2,24.4,0,0,0,0,0,0
2018,11,4,16.3,20.5,12.7,0,0,0,0,0,7.6,11.5,26.7,0,0,0,0,0,0
2018,11,5,16.2,18.1,14.5,0,0,0,1.02,0,14.8,38.9,53.9,0,1,0,0,0,0
2018,11,6,13.7,16,11.7,0,0,0,7.11,0,12.2,20.6,33.9,0,0,0,0,0,0
2018,11,7,15.3,18.5,12.7,0,0,0,0,0,10.6,20.2,34.3,0,0,0,0,0,0
2018,11,8,14.8,16.6,12.6,0,0,0,0.25,0,7,14.1,28.7,0,1,0,0,0,0
2018,11,9,14.3,15.8,12.7,0,0,0,17.02,0,8.3,16.5,28.7,0,1,0,0,0,0
2018,11,10,15.5,19.1,12.1,0,0,0,2.03,0,10.7,21.7,38.9,0,0,0,0,0,0
2018,11,11,17.3,20.5,15.5,0,0,0,0,0,10.4,20.6,28.3,0,0,0,0,0,0
2018,11,12,16.6,18.2,14.6,0,0,0,0,0,14.6,24.1,28.2,0,0,0,0,0,0
2018,11,13,17.3,19.2,15.3,0,0,0,0,0,16.3,29.8,36.3,0,0,0,0,0,0
2018,11,14,16.9,18.2,15,0,0,0,0,0,14.3,21.7,24.8,0,0,0,0,0,0
2018,11,15,16.5,18,14.5,0,0,0,26.42,0,17.6,32.8,40.4,0,1,0,0,0,0
2018,11,16,15,17.1,13.7,0,0,0,54.1,0,10.2,21.9,25.6,0,1,0,0,0,0
2018,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,23,12.2,15.4,10.7,0,0,0,2.54,0,9.6,16.1,29.8,0,1,0,0,0,0
2018,11,24,11.9,15.5,8.4,0,0,0,0,0,7.8,11.1,23,0,0,0,0,0,0
2018,11,25,12.2,15.5,10.4,0,0,0,0,0,8.1,13.7,28.3,0,0,0,0,0,0
2018,11,26,11.2,14.1,9.2,0,0,0,0.51,0,10,18.3,37,0,1,0,0,0,0
2018,11,27,12.3,15.7,9.2,0,0,0,3.3,0,10,17.2,28.7,0,0,0,0,0,0
2018,11,28,12.7,17.7,8.7,0,0,0,0,0,9.1,13.3,22.2,0,0,0,0,0,0
2018,11,29,12.1,15.6,8,0,0,0,0,0,8.9,13.3,22.6,0,0,0,0,0,0
2018,11,30,12.4,14.7,10.1,0,0,0,0.51,0,8.3,14.4,24.1,0,1,0,0,0,0
2018,12,1,11.6,14.5,9.2,0,0,0,0,0,8,15.6,25.2,0,0,0,0,0,0
2018,12,2,13.8,17.5,10.5,0,0,0,0,0,8.9,15.6,25.2,0,0,0,0,0,0
2018,12,3,14.8,18.1,11.6,0,0,0,0,0,8,23.7,35.9,0,0,0,0,0,0
2018,12,4,15.1,19.7,12.6,0,0,0,0,0,9.1,14.4,25.6,0,0,0,0,0,0
2018,12,5,14.1,18.2,9.7,0,0,0,0,0,8.9,15.6,24.1,0,0,0,0,0,0
2018,12,6,13.2,16.2,11.2,0,0,0,0,0,7.8,12.2,20.6,0,0,0,0,0,0
2018,12,7,11.3,13.2,9.7,0,0,0,0,0,9.3,14.4,27,0,0,0,0,0,0
2018,12,8,12.1,14.7,9.4,0,0,0,0,0,8.3,13,30.2,0,0,0,0,0,0
2018,12,9,13.3,17.7,9.1,0,0,0,0,0,8.3,18.3,30.9,0,0,0,0,0,0
2018,12,10,12.1,14.7,9.5,0,0,0,0,0,8.7,15.6,26.3,0,0,0,0,0,0
2018,12,11,10.6,14.5,6.7,0,0,0,0,0,8.3,13,21.3,0,0,0,0,0,0
2018,12,12,12,14.7,8.9,0,0,0,0,0,6.5,10.7,18.3,0,0,0,0,0,0
2018,12,13,11.6,13.4,10,0,0,0,1.27,0,5.7,9.6,20.6,0,1,0,0,0,0
2018,12,14,11.2,13.2,9.2,0,0,0,5.59,0,6.9,11.9,20.6,0,1,0,0,0,0
2018,12,15,11.7,14,8.4,0,0,0,0,0,10,15.6,30.6,0,0,0,0,0,0
2018,12,16,13.8,14.7,12.1,0,0,0,0,0,9.1,24.4,42.8,0,0,0,0,0,0
2018,12,17,11.8,16,9.6,0,0,0,0,0,9.8,21.7,40,0,0,0,0,0,0
2018,12,18,11.3,14.5,7.1,0,0,0,0,0,7.4,13,25.6,0,0,0,0,0,0
2018,12,19,13.4,16.6,9.7,0,0,0,0,0,10.4,22.2,40.9,0,0,0,0,0,0
2018,12,20,11.8,15.2,9,0,0,0,0,0,7.8,13.7,34.4,0,0,0,0,0,0
2018,12,21,12.3,16.2,7.6,0,0,0,0,0,8.9,14.8,24.1,0,0,0,0,0,0
2018,12,22,13.8,17.7,10.7,0,0,0,0,0,6.1,13,23,0,0,0,0,0,0
2018,12,23,13.8,18.5,9.4,0,0,0,0,0,9.3,16.5,22.6,0,0,0,0,0,0
2018,12,24,13.9,18,11,0,0,0,0,0,5.9,14.4,18.3,0,0,0,0,0,0
2018,12,25,12.2,16,9,0,0,0,0,0,7.2,15.7,19.4,0,0,0,0,0,0
2018,12,26,11.8,14.7,7.2,0,0,0,0,0,6.3,10.4,0,0,0,0,0,0,0
2018,12,27,11.7,15,9.1,0,0,0,0,0,5.9,10,18.7,0,0,0,0,0,0
2018,12,28,9.9,14.1,6.7,0,0,0,0,0,8.5,13.3,19.4,0,0,0,0,0,0
2018,12,29,9.3,13.7,6.2,0,0,0,0,0,7.4,10.7,19.4,0,0,0,0,0,0
2018,12,30,11.3,17,5.7,0,0,0,0,0,7.8,16.5,23,0,0,0,0,0,0
2018,12,31,11.5,16.5,6.5,0,0,0,0,0,9.3,18.7,27,0,0,0,0,0,0
